67 188 9 52 85 85 85 122 9 9 60 	196 23 23 26 23 85 85 100 29 1 23 23 100 26 60 29 23 23 	4.200
157 116 107 35 	199 116 59 35 	4.400
191 71 47 115 122 79 191 92 49 9 191 101 152 122 60 	60 40 191 124 35 152 35 166 	4.400
29 129 191 191 191 67 93 93 93 67 161 26 67 161 67 191 67 67 29 	83 191 191 191 67 93 93 191 67 87 67 4 67 67 26 67 161 	4.600
190 52 3 60 186 124 83 87 3 	52 190 191 165 133 87 87 87 3 	4.600
190 0 190 127 190 64 2 	128 116 107 35 	4.400
130 190 190 190 34 53 9 70 4 153 	9 9 4 190 190 34 53 9 9 130 190 	4.600
191 191 34 191 191 9 184 191 191 	191 21 34 155 9 57 132 122 57 182 57 	4.400
23 128 	11 128 	4.600
190 52 3 60 186 124 83 87 3 	190 52 3 52 165 165 87 87 3 	4.400
64 	64 	5.000
152 145 30 149 67 29 23 23 29 29 29 29 	145 177 149 145 83 182 67 23 198 165 29 52 127 	4.600
91 81 67 81 9 91 162 91 81 9 110 0 	91 81 81 33 191 91 9 10 81 191 9 178 	4.600
190 64 91 101 186 	190 67 64 23 91 8 101 57 	5.000
9 165 165 183 187 71 119 	64 198 14 4 147 119 	4.800
159 35 9 67 9 9 58 9 120 9 9 198 81 124 9 9 	159 35 67 67 9 9 151 154 52 9 198 198 81 157 9 44 9 	5.000
105 177 104 177 105 	105 177 114 177 177 122 152 	5.000
52 56 52 52 52 52 2 52 106 52 	161 122 29 52 106 29 	4.200
148 190 190 36 48 	118 67 173 35 191 	4.400
44 10 21 21 21 59 187 21 177 	44 21 3 3 21 147 21 47 21 	4.000
52 56 124 52 52 52 2 52 106 52 	161 54 122 122 52 106 29 	4.800
190 64 91 101 23 	190 166 166 23 91 166 	3.600
9 190 9 184 104 52 9 92 9 9 9 9 9 	9 190 9 184 191 9 9 	3.750
122 166 37 166 	122 71 71 71 124 83 104 60 166 	4.750
160 85 85 87 0 85 161 0 3 147 147 55 53 161 161 147 129 161 	85 85 147 0 91 161 147 147 0 3 35 147 116 161 	3.500
186 9 9 9 9 73 186 186 9 	186 186 195 186 73 186 186 196 	4.500
9 64 194 70 	9 113 194 2 	3.000
57 57 52 186 57 190 9 191 	191 57 147 190 9 	3.800
197 	191 23 23 191 116 23 151 52 166 	0.000
190 	190 	4.800
109 191 104 106 	191 191 162 1 	4.800
129 9 12 108 23 9 23 129 60 	129 23 23 12 159 23 73 2 23 75 132 191 	4.200
99 44 	170 99 191 	4.600
67 50 67 128 106 	67 194 67 171 106 	5.000
57 57 52 186 57 190 9 191 	191 57 71 147 57 190 9 191 	4.800
164 114 87 57 70 93 93 174 174 199 116 23 111 169 	164 87 70 148 93 128 145 199 111 169 	5.000
64 64 64 71 130 67 	129 64 52 170 190 130 142 	3.800
105 177 80 177 105 	105 177 163 177 177 122 52 	4.800
27 9 9 9 9 187 164 9 9 9 114 9 	9 9 9 9 187 9 9 9 177 9 	3.800
186 147 	10 146 143 163 	4.600
190 116 85 152 23 190 9 52 52 52 152 3 	190 190 9 52 52 190 67 190 190 116 152 64 	4.600
11 128 	23 128 	5.000
194 153 52 179 52 52 157 9 130 	194 153 52 139 52 52 9 9 130 	4.400
9 194 194 70 	9 113 194 2 40 	4.800
153 9 9 9 167 9 9 9 9 9 9 9 151 81 9 9 9 178 9 9 161 	9 9 9 167 9 9 9 190 9 9 197 190 160 124 9 9 9 161 	4.400
15 29 21 132 132 29 29 4 	91 48 91 91 29 91 	4.200
129 35 10 122 28 	74 35 10 35 104 	4.200
190 9 114 161 116 9 9 	190 9 29 161 171 	5.000
109 152 7 1 	191 2 191 124 85 	4.600
0 130 74 	0 130 9 	4.200
196 186 147 1 186 29 186 60 151 186 90 9 147 29 9 	9 87 147 1 64 60 60 128 64 147 29 	3.800
98 12 118 	98 12 118 	5.000
118 40 11 105 191 33 102 105 33 83 83 	122 33 122 105 186 137 83 83 186 83 	4.600
139 64 64 190 130 67 	20 65 195 130 142 	3.600
191 121 60 190 9 27 60 93 9 60 60 60 	191 60 121 190 9 60 182 60 87 43 60 	4.800
29 129 67 191 191 67 93 93 93 67 161 26 67 161 67 29 67 67 29 	191 191 67 93 93 191 67 67 67 67 67 191 67 161 26 67 161 	5.000
166 71 104 104 161 	71 64 105 161 	5.000
1 60 7 1 	152 2 19 106 	5.000
166 116 189 	116 189 	4.800
9 57 194 23 	9 10 194 23 	5.000
67 188 1 52 85 85 85 29 147 9 60 	67 188 23 53 187 57 1 23 188 29 9 9 23 	4.800
72 72 	32 25 83 	0.800
